Place	State	Latitude	Longitude
Beech Grove 	IN	39.715	-86.08737
Berne 	IN	40.657128	-84.954289
Bethany 	IN	39.533745	-86.378854
Beverly Shores 	IN	41.685472	-86.978845
Bicknell 	IN	38.775275	-87.308363
Birdseye 	IN	38.313581	-86.695898
Bloomfield 	IN	39.026387	-86.937007
Bloomingdale 	IN	39.831521	-87.249508
Bloomington 	IN	39.16655	-86.521523
Blountsville 	IN	40.059566	-85.238874
Bluffton 	IN	40.741502	-85.170899
Boonville 	IN	38.045123	-87.273722
Boston 	IN	39.741523	-84.85114
Boswell 	IN	40.518989	-87.382617
Bourbon 	IN	41.297771	-86.116921
Brazil 	IN	39.523581	-87.123358
Bremen 	IN	41.447018	-86.154357
Bright 	IN	39.20265	-84.857578
Bristol 	IN	41.720955	-85.819411
Brook 	IN	40.86599	-87.365787
Brooklyn 	IN	39.542613	-86.371495
Brooksburg 	IN	38.735	-85.243835
Brookston 	IN	40.60017	-86.865777
Brookville 	IN	39.423592	-85.008363
Brownsburg 	IN	39.841561	-86.39431
Brownstown 	IN	38.880334	-86.046127
Bruceville 	IN	38.758106	-87.414411
Bryant 	IN	40.534245	-84.963027
Bunker Hill 	IN	40.660354	-86.101762
Burket 	IN	41.154397	-85.969161
Burlington 	IN	40.481272	-86.394467
Burnettsville 	IN	40.761526	-86.594775
Burns Harbor 	IN	41.613988	-87.125472
Butler 	IN	41.429168	-84.870607
Cadiz 	IN	39.950478	-85.486523
Cambridge City 	IN	39.812012	-85.170776
Camden 	IN	40.610167	-86.538682
Campbellsburg 	IN	38.651223	-86.260838
Cannelburg 	IN	38.66904	-86.99787
Cannelton 	IN	37.910149	-86.736774
Carbon 	IN	39.598933	-87.107496
Carefree 	IN	38.243272	-86.35789
Carlisle 	IN	38.962197	-87.400673
Carmel 	IN	39.969319	-86.109507
Carthage 	IN	39.737217	-85.571579
Castleton 	IN	39.904758	-86.050102
Cayuga 	IN	39.947091	-87.464838
Cedar Grove 	IN	39.355744	-84.937025
Cedar Lake 	IN	41.373272	-87.436177
Center Point 	IN	39.414788	-87.074537
Centerville 	IN	39.817171	-84.995473
Chalmers 	IN	40.662539	-86.867593
Chandler 	IN	38.042014	-87.368979
Charlestown 	IN	38.453806	-85.668056
Chesterfield 	IN	40.111867	-85.592848
Chesterton 	IN	41.60092	-87.056959
Chrisney 	IN	38.012263	-87.034057
Churubusco 	IN	41.232432	-85.321411
Cicero 	IN	40.124701	-86.022567
Clarks Hill 	IN	40.246879	-86.724629
Clarksville 	IN	38.316416	-85.765392
Clay City 	IN	39.277007	-87.112067
Claypool 	IN	41.127846	-85.879651
Clayton 	IN	39.689375	-86.523577
Clear Lake 	IN	41.735823	-84.838338
Clermont 	IN	39.817362	-86.320442
Clifford 	IN	39.283044	-85.869638
Clinton 	IN	39.660964	-87.404476
Cloverdale 	IN	39.521273	-86.798724
Coatesville 	IN	39.687332	-86.669243
Colfax 	IN	40.194311	-86.66725
Collegeville 	IN	40.908135	-87.163922
Columbia City 	IN	41.158558	-85.484816
Columbus 	IN	39.210652	-85.913377
Connersville 	IN	39.655704	-85.14072
Converse 	IN	40.579941	-85.877914
Corunna 	IN	41.43574	-85.144177
Corydon 	IN	38.212657	-86.125347
Country Club Heights 	IN	40.125367	-85.68758
Covington 	IN	40.139851	-87.391241
Crandall 	IN	38.287841	-86.06583
Crane 	IN	38.895119	-86.900374
Crawfordsville 	IN	40.044225	-86.896641
Cromwell 	IN	41.403489	-85.614435
Crothersville 	IN	38.796413	-85.839978
Crown Point 	IN	41.424248	-87.357715
Crows Nest 	IN	39.852167	-86.172823
Culver 	IN	41.217912	-86.422515
Cumberland 	IN	39.780628	-85.950304
Cynthiana 	IN	38.18692	-87.708794
Dale 	IN	38.167201	-86.986612
Daleville 	IN	40.11884	-85.556251
Dana 	IN	39.806678	-87.494238
Danville 	IN	39.762218	-86.51979
Darlington 	IN	40.108178	-86.776549
Darmstadt 	IN	38.090998	-87.576189
Dayton 	IN	40.377584	-86.776754
De Motte 	IN	41.199651	-87.199197
Decatur 	IN	40.830015	-84.928236
Decker 	IN	38.518344	-87.523793
Delphi 	IN	40.584611	-86.670341
Denver 	IN	40.864247	-86.076391
Dillsboro 	IN	39.018619	-85.061733
Dublin 	IN	39.812446	-85.205097
Dugger 	IN	39.068411	-87.260448
Dune Acres 	IN	41.643656	-87.103317
Dunkirk 	IN	40.373519	-85.207933
Dunlap 	IN	41.6355	-85.919396
Dunreith 	IN	39.802895	-85.436878
Dupont 	IN	38.891142	-85.51692
Dyer 	IN	41.5034	-87.5052
Earl Park 	IN	40.685826	-87.420428
East Chicago 	IN	41.64865	-87.451872
East Germantown 	IN	39.812768	-85.136684
Eaton 	IN	40.340525	-85.35487
Economy 	IN	39.977425	-85.087117
Edgewood 	IN	40.1026	-85.73761
Edinburgh 	IN	39.352678	-85.967475
Edwardsport 	IN	38.812387	-87.251592
Elberfeld 	IN	38.161202	-87.448087
Elizabeth 	IN	38.125328	-85.974766
Elizabethtown 	IN	39.135345	-85.8127
Elkhart 	IN	41.6868	-85.96879
Ellettsville 	IN	39.2314	-86.622149
Elnora 	IN	38.877223	-87.084914
Elwood 	IN	40.275726	-85.838933
English 	IN	38.333024	-86.463277
Etna Green 	IN	41.278108	-86.04625
Evansville 	IN	37.98415	-87.543299
Fairland 	IN	39.598721	-85.858124
Fairmount 	IN	40.416906	-85.647852
Fairview Park 	IN	39.681759	-87.413552
Farmersburg 	IN	39.252427	-87.38035
Farmland 	IN	40.188956	-85.127135
Ferdinand 	IN	38.228255	-86.862118
Fillmore 	IN	39.670966	-86.753606
Fishers 	IN	39.954133	-86.023576
Flora 	IN	40.544936	-86.523363
Fort Branch 	IN	38.246783	-87.574835
Fort Wayne 	IN	41.07375	-85.139024
Fortville 	IN	39.9359	-85.846973
Fountain City 	IN	39.955873	-84.917851
Fowler 	IN	40.617206	-87.317011
Fowlerton 	IN	40.409638	-85.573035
Francesville 	IN	40.985819	-86.883851
Francisco 	IN	38.333962	-87.448628
Frankfort 	IN	40.281097	-86.510304
Franklin 	IN	39.492213	-86.056539
Frankton 	IN	40.220528	-85.772488
Fredericksburg 	IN	38.43295	-86.188459
Fremont 	IN	41.731131	-84.933742
French Lick 	IN	38.547232	-86.620173
Fulton 	IN	40.946533	-86.263991
Galena 	IN	38.350336	-85.939396
Galveston 	IN	40.57644	-86.1917
Garrett 	IN	41.349898	-85.127733
Gary 	IN	41.59575	-87.344149
Gas City 	IN	40.48915	-85.607749
Gaston 	IN	40.313506	-85.501276
Geneva 	IN	40.597194	-84.957128
Gentryville 	IN	38.108813	-87.030393
Georgetown 	IN	38.29924	-85.970696
Georgetown 	IN	41.729397	-86.228314
Glenwood 	IN	39.626465	-85.301286
Goodland 	IN	40.76433	-87.294935
Goshen 	IN	41.5785	-85.83507
Gosport 	IN	39.350485	-86.665707
Grabill 	IN	41.21075	-84.967927
Grandview 	IN	37.937966	-86.983068
Granger 	IN	41.735504	-86.139499
Greencastle 	IN	39.642	-86.8406
Greendale 	IN	39.117709	-84.860221
Greenfield 	IN	39.792795	-85.770008
Greens Fork 	IN	39.891405	-85.042278
Greensboro 	IN	39.878274	-85.463031
Greensburg 	IN	39.341377	-85.480544
Greentown 	IN	40.478518	-85.964697
Greenville 	IN	38.371088	-85.98463
Greenwood 	IN	39.615544	-86.113759
Griffin 	IN	38.204317	-87.915314
Griffith 	IN	41.522367	-87.423724
Grissom 	IN	40.659386	-86.147603
Gulivoire Park 	IN	41.613214	-86.245212
Hagerstown 	IN	39.911719	-85.156921
Hamilton 	IN	41.532318	-84.917457
Hamlet 	IN	41.378486	-86.583171
Hammond 	IN	41.621	-87.490364
Hanover 	IN	38.716062	-85.47195
Hardinsburg 	IN	38.460358	-86.272659
Harmony 	IN	39.53402	-87.073417
Hartford City 	IN	40.452511	-85.371786
Hartsville 	IN	39.266988	-85.698709
Haubstadt 	IN	38.203105	-87.574844
Hazleton 	IN	38.489004	-87.540397
Hebron 	IN	41.322373	-87.20284
Hidden Valley 	IN	39.162246	-84.84307
Highland 	IN	41.5491	-87.457656
Highland 	IN	38.048147	-87.562182
Hillsboro 	IN	40.109496	-87.157077
Hobart 	IN	41.5316	-87.267321
Holland 	IN	38.24589	-87.038356
Holton 	IN	39.075586	-85.384593
Homecroft 	IN	39.67005	-86.130114
Hope 	IN	39.299909	-85.768129
Hudson 	IN	41.53356	-85.081634
Huntertown 	IN	41.23125	-85.169834
Huntingburg 	IN	38.29815	-86.958733
Huntington 	IN	40.880732	-85.505583
Hymera 	IN	39.1857	-87.298865
Indian Heights 	IN	40.42495	-86.116464
Indian Village 	IN	41.7145	-86.231924
Indianapolis city 	IN	39.7764	-86.146196
Ingalls 	IN	39.96025	-85.798774
Jamestown 	IN	39.927448	-86.628383
Jasonville 	IN	39.162545	-87.199559
Jasper 	IN	38.393153	-86.93523
Jeffersonville 	IN	38.3009	-85.726568
Jonesboro 	IN	40.4793	-85.629872
Jonesville 	IN	39.060046	-85.888816
Judson 	IN	39.813467	-87.135177
Kempton 	IN	40.287509	-86.23004
Kendallville 	IN	41.443428	-85.258087
Kennard 	IN	39.904278	-85.519827
Kentland 	IN	40.772771	-87.446031
Kewanna 	IN	41.019075	-86.412705
Kingman 	IN	39.965821	-87.278267
Kingsbury 	IN	41.53117	-86.695569
Kingsford Heights 	IN	41.47997	-86.691261
Kirklin 	IN	40.193045	-86.359671
Knightstown 	IN	39.795694	-85.528295
Knightsville 	IN	39.526146	-87.089762
Knox 	IN	41.29191	-86.621341
Kokomo 	IN	40.47555	-86.133099
Koontz Lake 	IN	41.418244	-86.484078
Kouts 	IN	41.316915	-87.026368
La Crosse 	IN	41.317884	-86.889809
La Fontaine 	IN	40.673693	-85.721745
La Paz 	IN	41.459389	-86.309986
La Porte 	IN	41.607482	-86.714766
Laconia 	IN	38.032103	-86.085304
Ladoga 	IN	39.916751	-86.798673
Lafayette 	IN	40.41085	-86.870685
Lagrange 	IN	41.643426	-85.417238
Lagro 	IN	40.838283	-85.728359
Lake Dalecarlia 	IN	41.339087	-87.403323
Lake Hart 	IN	39.568376	-86.430097
Lake Station 	IN	41.572776	-87.261394
Lakes of the Four 	IN	41.408597	-87.222994
Lakeville 	IN	41.52576	-86.274494
Lanesville 	IN	38.238298	-85.984826
Lapel 	IN	40.06885	-85.847549
Larwill 	IN	41.178887	-85.624374
Laurel 	IN	39.501586	-85.188355
Lawrence 	IN	39.868556	-85.987189
Lawrenceburg 	IN	39.100361	-84.869679
Leavenworth 	IN	38.200408	-86.346582
Lebanon 	IN	40.051641	-86.473459
Leesburg 	IN	41.329533	-85.848559
Lewisville 	IN	39.805852	-85.353181
Liberty 	IN	39.634466	-84.926969
Ligonier 	IN	41.464117	-85.59474
Linden 	IN	40.190677	-86.901964
Linton 	IN	39.035985	-87.159176
Little York 	IN	38.699665	-85.903947
Livonia 	IN	38.557144	-86.278911
Lizton 	IN	39.885657	-86.542506
Logansport 	IN	40.753703	-86.357417
Long Beach 	IN	41.746567	-86.852134
Loogootee 	IN	38.675428	-86.914302
Losantville 	IN	40.023075	-85.183082
Lowell 	IN	41.294726	-87.413239
Lynn 	IN	40.048676	-84.94226
Lynnville 	IN	38.198929	-87.317378
Lyons 	IN	38.988069	-87.081627
Mackey 	IN	38.249932	-87.390699
Macy 	IN	40.957728	-86.128908
Madison 	IN	38.755526	-85.399044
Marengo 	IN	38.371606	-86.343702
Marion 	IN	40.5491	-85.66699
Markle 	IN	40.826431	-85.338104
Markleville 	IN	39.977228	-85.61612
Marshall 	IN	39.84696	-87.185785
Martinsville 	IN	39.422845	-86.421661
Matthews 	IN	40.387306	-85.498169
Mauckport 	IN	38.024313	-86.201638
McCordsville 	IN	39.908143	-85.931214
Mecca 	IN	39.727132	-87.33149
Medaryville 	IN	41.080259	-86.890021
Medora 	IN	38.824612	-86.170697
Mellott 	IN	40.163894	-87.149186
Melody Hill 	IN	38.02418	-87.51318
Mentone 	IN	41.173764	-86.03693
Meridian Hills 	IN	39.88635	-86.156455
Merom 	IN	39.056875	-87.567849
Merrillville 	IN	41.471583	-87.325828
Mexico 	IN	40.81292	-86.110866
Michiana Shores 	IN	41.75625	-86.818419
Michigan City 	IN	41.71255	-86.876026
Michigantown 	IN	40.327794	-86.391013
Middlebury 	IN	41.673107	-85.709635
Middletown 	IN	40.0595	-85.542749
Milan 	IN	39.125257	-85.130705
Milford 	IN	39.350126	-85.619454
Milford 	IN	41.41038	-85.848349
Millersburg 	IN	41.526293	-85.695609
Millhousen 	IN	39.210675	-85.435305
Milltown 	IN	38.342761	-86.27446
Milton 	IN	39.786533	-85.156191
Mishawaka 	IN	41.6692	-86.168474
Mitchell 	IN	38.73657	-86.475495
Modoc 	IN	40.044719	-85.126181
Monon 	IN	40.863632	-86.878713
Monroe 	IN	40.744509	-84.94054
Monroe City 	IN	38.614151	-87.353466
Monroeville 	IN	40.972225	-84.867629
Monterey 	IN	41.156232	-86.481742
Montezuma 	IN	39.791001	-87.369109
Montgomery 	IN	38.665216	-87.047121
Monticello 	IN	40.746704	-86.763948
Montpelier 	IN	40.552858	-85.281747
Mooreland 	IN	39.997745	-85.251701
Moores Hill 	IN	39.113391	-85.089042
Mooresville 	IN	39.615888	-86.370072
Morgantown 	IN	39.373868	-86.25929
Morocco 	IN	40.945605	-87.452692
Morristown 	IN	39.672322	-85.699787
Mount Auburn 	IN	39.812904	-85.1903
Mount Ayr 	IN	40.95152	-87.29833
Mount Carmel 	IN	39.40746	-84.875733
Mount Etna 	IN	40.74175	-85.562513
Mount Summit 	IN	40.003245	-85.386732
Mount Vernon 	IN	37.936011	-87.898709
Mulberry 	IN	40.345593	-86.668053
Muncie 	IN	40.19745	-85.390635
Munster 	IN	41.5467	-87.503864
Napoleon 	IN	39.205353	-85.327278
Nappanee 	IN	41.445973	-85.984578
Nashville 	IN	39.203807	-86.236002
New Albany 	IN	38.303987	-85.825814
New Amsterdam 	IN	38.102816	-86.276851
New Carlisle 	IN	41.704446	-86.510869
New Castle 	IN	39.920905	-85.364926
New Chicago 	IN	41.558736	-87.272219
New Harmony 	IN	38.128527	-87.932478
New Haven 	IN	41.069	-85.025136
New Market 	IN	39.951911	-86.922126
New Middletown 	IN	38.163424	-86.050147
New Palestine 	IN	39.721088	-85.891579
New Paris 	IN	41.504848	-85.826487
New Pekin 	IN	38.502532	-86.015393
New Providence 	IN	38.457912	-85.920833
New Richmond 	IN	40.193942	-86.978572
New Ross 	IN	39.963863	-86.713665
New Whiteland 	IN	39.562144	-86.096916
Newberry 	IN	38.923706	-87.018922
Newburgh 	IN	37.946536	-87.403727
Newpoint 	IN	39.308897	-85.330099
Newport 	IN	39.884831	-87.406286
Newtown 	IN	40.204421	-87.147895
Noblesville 	IN	40.056634	-86.031692
North Crows Nest 	IN	39.865096	-86.162035
North Judson 	IN	41.217038	-86.775914
North Liberty 	IN	41.532984	-86.43037
North Manchester 	IN	41.004892	-85.774132
North Salem 	IN	39.859356	-86.644493
North Terre Haute 	IN	39.539933	-87.360166
North Vernon 	IN	39.007807	-85.63123
North Webster 	IN	41.325305	-85.697179
Oak Park 	IN	38.3041	-85.690666
Oakland City 	IN	38.340039	-87.348023
Oaktown 	IN	38.871652	-87.44127
Odon 	IN	38.842285	-86.988652
Ogden Dunes 	IN	41.622804	-87.193531
Oldenburg 	IN	39.338463	-85.202998
Onward 	IN	40.693968	-86.19539
Oolitic 	IN	38.891438	-86.526375
Orestes 	IN	40.270696	-85.725223
Orland 	IN	41.731009	-85.171125
Orleans 	IN	38.66202	-86.452886
Osceola 	IN	41.6651	-86.078548
Osgood 	IN	39.128329	-85.29187
Ossian 	IN	40.8786	-85.168426
Otterbein 	IN	40.48828	-87.094135
Owensville 	IN	38.271724	-87.690627
Oxford 	IN	40.521357	-87.248489
Palmyra 	IN	38.408181	-86.11421
Paoli 	IN	38.557626	-86.469222
Paragon 	IN	39.394855	-86.563052
Parker City 	IN	40.189564	-85.203381
Patoka 	IN	38.405756	-87.587502
Patriot 	IN	38.838153	-84.827816
Pendleton 	IN	40.00025	-85.742174
Pennville 	IN	40.493279	-85.147444
Perrysville 	IN	40.053512	-87.43581
Peru 	IN	40.753635	-86.06805
Petersburg 	IN	38.491685	-87.281749
Pierceton 	IN	41.19956	-85.707625
Pine Village 	IN	40.449927	-87.252459
Pittsboro 	IN	39.867295	-86.464767
Plainfield 	IN	39.700437	-86.387942
Plainville 	IN	38.804271	-87.151929
Plymouth 	IN	41.347005	-86.314465
Poneto 	IN	40.656127	-85.222222
Portage 	IN	41.586699	-87.181522
Porter 	IN	41.627296	-87.081908
Portland 	IN	40.433167	-84.981059
Poseyville 	IN	38.170162	-87.782815
Pottawattomie Park 	IN	41.722533	-86.867033
Princes Lakes 	IN	39.350719	-86.109062
Princeton 	IN	38.355678	-87.569208
Redkey 	IN	40.348003	-85.15267
Remington 	IN	40.762697	-87.151658
Rensselaer 	IN	40.935486	-87.149162
Reynolds 	IN	40.748718	-86.873657
Richmond 	IN	39.829543	-84.885425
Ridgeville 	IN	40.289624	-85.029815
Riley 	IN	39.3898	-87.300403
Rising Sun 	IN	38.951626	-84.85711
River Forest 	IN	40.109467	-85.729383
Roachdale 	IN	39.848779	-86.800408
Roann 	IN	40.91117	-85.923888
Roanoke 	IN	40.964418	-85.37524
Rochester 	IN	41.061459	-86.19548
Rockport 	IN	37.88367	-87.050867
Rockville 	IN	39.766714	-87.230871
Rocky Ripple 	IN	39.8489	-86.173199
Rome City 	IN	41.488348	-85.355812
Rosedale 	IN	39.62315	-87.282099
Roseland 	IN	41.7167	-86.251581
Rossville 	IN	40.421143	-86.595584
Royal Center 	IN	40.864624	-86.500512
Rushville 	IN	39.614596	-85.447053
Russellville 	IN	39.857147	-86.983445
Russiaville 	IN	40.418848	-86.270309
Salamonia 	IN	40.382001	-84.86608
Salem 	IN	38.604067	-86.098824
Saltillo 	IN	38.665718	-86.298328
Sandborn 	IN	38.896819	-87.1846
Santa Claus 	IN	38.115525	-86.925131
Saratoga 	IN	40.236867	-84.915462
Schererville 	IN	41.4892	-87.448183
Schneider 	IN	41.191948	-87.447656
Scottsburg 	IN	38.685861	-85.78092
Seelyville 	IN	39.494	-87.267049
Sellersburg 	IN	38.390872	-85.757161
Selma 	IN	40.188395	-85.274315
Seymour 	IN	38.958469	-85.886388
Shadeland 	IN	40.34452	-86.96369
Shamrock Lakes 	IN	40.411008	-85.426224
Sharpsville 	IN	40.379949	-86.08729
Shelburn 	IN	39.179465	-87.396881
Shelbyville 	IN	39.523264	-85.775817
Sheridan 	IN	40.134699	-86.218863
Shipshewana 	IN	41.674866	-85.579326
Shirley 	IN	39.890472	-85.579848
Shoals 	IN	38.667019	-86.7935
Sidney 	IN	41.105024	-85.742899
Silver Lake 	IN	41.072379	-85.891722
Simonton Lake 	IN	41.747717	-85.968485
Somerville 	IN	38.277666	-87.376757
South Bend 	IN	41.6753	-86.265699
South Haven 	IN	41.543584	-87.133907
South Whitley 	IN	41.085664	-85.628639
Southport 	IN	39.659568	-86.1166
Speedway 	IN	39.79345	-86.247424
Spencer 	IN	39.287054	-86.769152
Spiceland 	IN	39.838085	-85.438116
Spring Grove 	IN	39.847234	-84.890473
Spring Hill 	IN	39.833435	-86.192661
Spring Lake 	IN	39.776781	-85.854368
Springport 	IN	40.046892	-85.392935
Spurgeon 	IN	38.255607	-87.259359
St. Joe 	IN	41.314753	-84.903525
St. John 	IN	41.447024	-87.475848
St. Leon 	IN	39.287307	-84.967154
St. Paul 	IN	39.42729	-85.629149
State Line City 	IN	40.197197	-87.527246
Staunton 	IN	39.486107	-87.189397
Stilesville 	IN	39.638263	-86.632263
Stinesville 	IN	39.3004	-86.649237
Straughn 	IN	39.808294	-85.290429
Sullivan 	IN	39.096858	-87.407753
Sulphur Springs 	IN	40.005671	-85.443416
Summitville 	IN	40.337321	-85.64301
Sunman 	IN	39.233899	-85.09615
Swayzee 	IN	40.506837	-85.824085
Sweetser 	IN	40.569692	-85.766992
Switz City 	IN	39.034714	-87.053609
Syracuse 	IN	41.423213	-85.749049
Taylorsville 	IN	39.296233	-85.949227
Tell City 	IN	37.949946	-86.757419
Tennyson 	IN	38.081624	-87.118946
Terre Haute 	IN	39.4704	-87.383516
Thorntown 	IN	40.128728	-86.610078
Tipton 	IN	40.282848	-86.040323
Topeka 	IN	41.53858	-85.542173
Town of Pines 	IN	41.688551	-86.95166
Trafalgar 	IN	39.414952	-86.149672
Trail Creek 	IN	41.6964	-86.856182
Tri-Lakes 	IN	41.221006	-85.484229
Troy 	IN	37.996066	-86.80154
Ulen 	IN	40.064173	-86.463431
Union City 	IN	40.201608	-84.81748
Uniondale 	IN	40.82845	-85.241358
Universal 	IN	39.6216	-87.453024
Upland 	IN	40.462779	-85.513306
Utica 	IN	38.332792	-85.654865
Valparaiso 	IN	41.477312	-87.051004
Van Buren 	IN	40.616374	-85.50546
Veedersburg 	IN	40.112726	-87.259194
Vera Cruz 	IN	40.700855	-85.079582
Vernon 	IN	38.985132	-85.61109
Versailles 	IN	39.064344	-85.257538
Vevay 	IN	38.744357	-85.071159
Vincennes 	IN	38.676164	-87.511101
Wabash 	IN	40.799217	-85.825255
Wakarusa 	IN	41.534544	-86.01275
Walkerton 	IN	41.464014	-86.482264
Wallace 	IN	39.987847	-87.147655
Walton 	IN	40.662265	-86.244746
Wanatah 	IN	41.430752	-86.888618
Warren 	IN	40.686674	-85.423367
Warren Park 	IN	39.78245	-86.052371
Warsaw 	IN	41.239594	-85.847571
Washington 	IN	38.658171	-87.173005
Waterloo 	IN	41.433369	-85.026601
Waveland 	IN	39.877029	-87.046299
Waynetown 	IN	40.087518	-87.065554
West Baden Springs 	IN	38.567733	-86.612262
West College Corner 	IN	39.5696	-84.819299
West Harrison 	IN	39.261229	-84.820918
West Lafayette 	IN	40.444667	-86.911929
West Lebanon 	IN	40.271303	-87.383397
West Terre Haute 	IN	39.4643	-87.449049
Westfield 	IN	40.046985	-86.130913
Westport 	IN	39.176063	-85.575266
Westville 	IN	41.539568	-86.906087
Wheatfield 	IN	41.191338	-87.052451
Wheatland 	IN	38.664134	-87.306664
Whiteland 	IN	39.550344	-86.088641
Whitestown 	IN	39.995573	-86.346354
Whitewater 	IN	39.944343	-84.830741
Whiting 	IN	41.678167	-87.486699
Wilkinson 	IN	39.884766	-85.608266
Williams Creek 	IN	39.9004	-86.149946
Williamsport 	IN	40.287099	-87.29347
Winamac 	IN	41.052854	-86.603314
Winchester 	IN	40.171909	-84.977114
Windfall City 	IN	40.362867	-85.957506
Wingate 	IN	40.170515	-87.073537
Winona Lake 	IN	41.218637	-85.815286
Winslow 	IN	38.383753	-87.212662
Wolcott 	IN	40.758213	-87.043334
Wolcottville 	IN	41.525473	-85.366037
Woodburn 	IN	41.126025	-84.852762
Woodlawn Heights 	IN	40.117158	-85.696734
Worthington 	IN	39.118519	-86.979844
Wynnedale 	IN	39.83275	-86.198744
Yeoman 	IN	40.667116	-86.723427
Yorktown 	IN	40.173256	-85.478601
Zionsville 	IN	39.952421	-86.272722
Abbyville 	KS	37.970606	-98.203424
Abilene 	KS	38.919961	-97.221965
Admire 	KS	38.641167	-96.102852
Agenda 	KS	39.70724	-97.431863
Agra 	KS	39.761032	-99.11975
Albert 	KS	38.454514	-99.011724
Alden 	KS	38.244082	-98.311149
Alexander 	KS	38.469357	-99.552024
Allen 	KS	38.655458	-96.168512
Alma 	KS	39.01449	-96.288578
Almena 	KS	39.891516	-99.709794
Alta Vista 	KS	38.864734	-96.488963
Altamont 	KS	37.191544	-95.294719
Alton 	KS	39.468197	-98.948247
Altoona 	KS	37.525518	-95.661646
Americus 	KS	38.506482	-96.260981
Andale 	KS	37.79269	-97.62912
Andover 	KS	37.69115	-97.139322
Anthony 	KS	37.15388	-98.029057
Arcadia 	KS	37.641172	-94.624191
Argonia 	KS	37.26529	-97.764489
Arkansas City 	KS	37.06882	-97.040642
Arlington 	KS	37.896013	-98.177623
Arma 	KS	37.542534	-94.700221
Ashland 	KS	37.186777	-99.768854
Assaria 	KS	38.68037	-97.603716
Atchison 	KS	39.561465	-95.1334
Athol 	KS	39.765713	-98.919862
Atlanta 	KS	37.436361	-96.767101
Attica 	KS	37.242482	-98.2259
Atwood 	KS	39.810446	-101.040967
Auburn 	KS	38.905689	-95.816739
Augusta 	KS	37.692298	-96.975258
Aurora 	KS	39.451643	-97.530084
Axtell 	KS	39.871942	-96.257
Baldwin City 	KS	38.77655	-95.185064
Barnard 	KS	39.189529	-98.044047
Barnes 	KS	39.711772	-96.872746
Bartlett 	KS	37.054941	-95.211345
Basehor 	KS	39.127152	-94.929055
Bassett 	KS	37.906704	-95.407161
Baxter Springs 	KS	37.020959	-94.737246
Bazine 	KS	38.445962	-99.692153
Beattie 	KS	39.86273	-96.41756
Bel Aire 	KS	37.76455	-97.268183
Belle Plaine 	KS	37.394194	-97.278755
Belleville 	KS	39.823075	-97.633543
Beloit 	KS	39.465796	-98.107834
Belpre 	KS	37.950961	-99.099215
Belvue 	KS	39.216688	-96.178203
Benedict 	KS	37.624699	-95.741899
Bennington 	KS	39.031973	-97.593953
Bentley 	KS	37.886373	-97.515564
Benton 	KS	37.788839	-97.108085
Bern 	KS	39.962722	-95.972253
Beverly 	KS	39.013774	-97.975687
Bird City 	KS	39.749939	-101.531664
Bison 	KS	38.519802	-99.197158
Blue Mound 	KS	38.0892	-95.009428
Blue Rapids 	KS	39.678522	-96.659711
Bluff City 	KS	37.075648	-97.875041
Bogue 	KS	39.359641	-99.68789
Bonner Springs 	KS	39.079304	-94.881545
Brewster 	KS	39.362877	-101.377446
Bronson 	KS	37.895885	-95.072479
Brookville 	KS	38.7737	-97.864189
Brownell 	KS	38.640244	-99.743658
Bucklin 	KS	37.548987	-99.6346
Buffalo 	KS	37.70861	-95.696686
Buhler 	KS	38.138148	-97.771312
Bunker Hill 	KS	38.87259	-98.70077
Burden 	KS	37.313135	-96.755029
Burdett 	KS	38.193395	-99.526061
Burlingame 	KS	38.750841	-95.835454
